"","Estimate","Std.err.","t-ratio(0)","t-ratio(1)","Rob.std.err.","Rob.t-ratio(0)","Rob.t-ratio(1)"
"B_mean_avail_psdn",-1.8739556026802,0.363083880035673,-5.16121950249095,-7.91540401737977,0.517794052504076,-3.61911380329238,-5.55038357196576
"B_mean_avail_nanc",1.45650803076582,0.333757616530319,4.36396941561185,1.36778311012522,0.525627811008291,2.77098737978087,0.868500526808348
"B_mean_avail_othr",10.2595873102119,0.414373325585015,24.7592851101776,22.346002357027,0.413393360373018,24.8179779688632,22.3989744340757
"B_mean_avail_cmck",2.22113355924202,1.32636765426208,1.6745987073077,0.920659935665722,1.02106048423279,2.17532026118016,1.19594634999469
"B_wind_max_220_mh",-0.0535912954686242,0.00698077439007198,-7.67698431062912,-150.927567143129,0.0062289565908619,-8.60357504292846,-169.144106255979
"B_dist_to_cog",-0.00475983189772761,0.000556278557931624,-8.55656186969673,-1806.21707878453,0.000453639777539055,-10.4925364427898,-2214.88476462191
"B_dist_port_to_catch_area_zero",-0.0169019582614681,0.00222831166480555,-7.58509616424911,-456.355353841495,0.00213521978415849,-7.9157932063323,-476.251656061831
"B_dummy_prev_days",2.30529512561225,0.105835671699678,21.7818348822295,12.333224749744,0.109212039617804,21.1084339572799,11.9519343305027
"B_dummy_prev_year_days",0.296090825031748,0.0745247913092692,3.97305138102307,-9.44530219544139,0.110481532600885,2.68000287524412,-6.37128358375629
"B_unem_rate",0.257505,NA,NA,NA,NA,NA,NA
"B_d_c",0,NA,NA,NA,NA,NA,NA
"B_d_d",-1.100474,NA,NA,NA,NA,NA,NA
"B_d_cd",-8.132902,NA,NA,NA,NA,NA,NA
"c_dcrb",-0.293244,NA,NA,NA,NA,NA,NA
"B_mean_price_part",3.37274424117312,0.191453517376699,17.6165175097671,12.3933175722469,0.209860471182639,16.0713650463401,11.3062942620964
"B_mean_price_othr",0.019998,NA,NA,NA,NA,NA,NA
"asc_cba_psdn",-2.322374,NA,NA,NA,NA,NA,NA
"asc_clo_psdn",-2.990346,NA,NA,NA,NA,NA,NA
"asc_clw_psdn",-2.78512,NA,NA,NA,NA,NA,NA
"asc_cwa_psdn",-2.563083,NA,NA,NA,NA,NA,NA
"asc_clo_nanc",-5.013189,NA,NA,NA,NA,NA,NA
"asc_clw_nanc",-7.673003,NA,NA,NA,NA,NA,NA
"asc_cwa_nanc",-4.220165,NA,NA,NA,NA,NA,NA
"asc_clo_cmck",-4.783469,NA,NA,NA,NA,NA,NA
"asc_cwa_dcrb",-9.176758,NA,NA,NA,NA,NA,NA
"asc_nps_sock",-8.333882,NA,NA,NA,NA,NA,NA
"theta_part",0.182348,NA,NA,NA,NA,NA,NA
"theta_nanc",13.345222,NA,NA,NA,NA,NA,NA
"theta_psdn",1.240982,NA,NA,NA,NA,NA,NA
"asc_no_participation",0,NA,NA,NA,NA,NA,NA
