"","Estimate","Std.err.","t-ratio(0)","t-ratio(1)","Rob.std.err.","Rob.t-ratio(0)","Rob.t-ratio(1)"
"B_mean_avail_mckl",-2.06279441618478,0.772894640893368,-2.66892058379451,-3.96275799330757,0.584556326073194,-3.52882061860791,-5.2395197512605
"B_mean_avail_msqd",1.71388161077434,0.39479159417964,4.34123126237202,1.80824926695249,0.771688027730052,2.22095140676963,0.925090950126891
"B_mean_avail_psdn",0.159589445288606,0.76119385089705,0.209656771531369,-1.10406902751643,0.476585903218878,0.33485976863926,-1.76339784503745
"B_mean_avail_nanc",-2.27945191725713,0.267378224534182,-8.52519654967537,-12.2652168962917,0.234912136242009,-9.70342338936807,-13.9603341475666
"B_mean_price",0.23681030856406,0.0757104767721086,3.12784067226083,-10.0803709601931,0.0521915042440064,4.5373344185851,-14.6228721032424
"B_wind_max_220_mh",-0.040021,NA,NA,NA,NA,NA,NA
"B_dist_to_cog",-0.003074,NA,NA,NA,NA,NA,NA
"B_dist_port_to_catch_area_zero",-0.005612,NA,NA,NA,NA,NA,NA
"B_dummy_prev_days",3.08011750578904,0.0877701261096416,35.0930053574423,23.6996071213408,0.0943648118639673,32.640530351814,22.0433598573551
"B_dummy_prev_year_days",0.130001018147592,0.0870652730056622,1.49314432333013,-9.99249128634592,0.100073773209002,1.29905182925488,-8.6935762883191
"c_psdn",-1.581793,NA,NA,NA,NA,NA,NA
"B_d_d",-0.474285,NA,NA,NA,NA,NA,NA
"B_d_c",0,NA,NA,NA,NA,NA,NA
"B_unem_rate",0.076732,NA,NA,NA,NA,NA,NA
"w_msqd",-3.901858,NA,NA,NA,NA,NA,NA
"asc_laa_cmck",-3.680685,NA,NA,NA,NA,NA,NA
"asc_mna_cmck",-4.790232,NA,NA,NA,NA,NA,NA
"asc_laa_jmck",-4.012706,NA,NA,NA,NA,NA,NA
"asc_mna_jmck",-4.42146,NA,NA,NA,NA,NA,NA
"asc_laa_msqd",-3.21876,NA,NA,NA,NA,NA,NA
"asc_mra_msqd",-4.173049,NA,NA,NA,NA,NA,NA
"asc_sba_msqd",-3.239804,NA,NA,NA,NA,NA,NA
"asc_sfa_msqd",-3.685332,NA,NA,NA,NA,NA,NA
"asc_mna_msqd",-3.157107,NA,NA,NA,NA,NA,NA
"asc_laa_psdn",-3.89694,NA,NA,NA,NA,NA,NA
"asc_mna_psdn",-4.665849,NA,NA,NA,NA,NA,NA
"asc_mna_nanc",-4.388846,NA,NA,NA,NA,NA,NA
"asc_sba_nanc",-2.381285,NA,NA,NA,NA,NA,NA
"asc_sda_nanc",-3.502261,NA,NA,NA,NA,NA,NA
"theta_part",0.982708,NA,NA,NA,NA,NA,NA
"theta_laa",10.189317,NA,NA,NA,NA,NA,NA
"theta_mna",10.082828,NA,NA,NA,NA,NA,NA
"theta_sba",0.546037,NA,NA,NA,NA,NA,NA
"asc_no_participation",0,NA,NA,NA,NA,NA,NA
