"","Estimate","Std.err.","t-ratio(0)","t-ratio(1)","Rob.std.err.","Rob.t-ratio(0)","Rob.t-ratio(1)"
"B_mean_avail_psdn",-1.94241775407451,0.343193830248555,-5.65982713811532,-8.57363243372847,0.439558495916681,-4.41901993049567,-6.69402999011137
"B_mean_avail_nanc",1.31518389326843,0.307385545127628,4.27861333792504,1.02536992472292,0.42829509588232,3.07074235944507,0.735903577460131
"B_mean_avail_othr",10.2090929645852,0.410170174633902,24.8898959406236,22.4518834720365,0.425113024827345,24.0150086408938,21.6626930410457
"B_mean_avail_cmck",1.72091750103213,1.32778403605976,1.2960823856107,0.54294786008384,0.882278919420362,1.95053680095036,0.817108382806831
"B_wind_max_220_mh",-0.0528785352900334,0.00683941245664493,-7.73144412992062,-153.942833827355,0.00668147626275563,-7.91419937907926,-157.581722045331
"B_dist_to_cog",-0.00476177218684148,0.000559649918696515,-8.50848365694783,-1795.33979836366,0.000444120294548671,-10.7218072339625,-2262.36401380376
"B_dist_port_to_catch_area_zero",-0.0169850051805702,0.00223245338249007,-7.60822390012247,-455.545908889809,0.00211217776760243,-8.04146575212285,-481.486464245369
"B_dummy_prev_days",2.32387128364004,0.105961353887177,21.9313098444778,12.4939068355963,0.100326570737453,23.1630690310489,13.1956198034966
"B_dummy_prev_year_days",0.303145264390991,0.0745652770882488,4.06550174865193,-9.34556623164257,0.110026341656775,2.75520625175965,-6.33352636392139
"B_unem_rate",0.257505,NA,NA,NA,NA,NA,NA
"B_d_d",-1.100474,NA,NA,NA,NA,NA,NA
"B_d_cd",-8.132902,NA,NA,NA,NA,NA,NA
"c_dcrb",-0.293244,NA,NA,NA,NA,NA,NA
"B_mean_price_part",3.38976525163828,0.191625453943716,17.6895354029215,12.4710219986756,0.189158919037455,17.9201978362283,12.6336377042051
"B_mean_price_othr",0.019998,NA,NA,NA,NA,NA,NA
"asc_cba_psdn",-2.322374,NA,NA,NA,NA,NA,NA
"asc_clo_psdn",-2.990346,NA,NA,NA,NA,NA,NA
"asc_clw_psdn",-2.78512,NA,NA,NA,NA,NA,NA
"asc_cwa_psdn",-2.563083,NA,NA,NA,NA,NA,NA
"asc_clo_nanc",-5.013189,NA,NA,NA,NA,NA,NA
"asc_clw_nanc",-7.673003,NA,NA,NA,NA,NA,NA
"asc_cwa_nanc",-4.220165,NA,NA,NA,NA,NA,NA
"asc_clo_cmck",-4.783469,NA,NA,NA,NA,NA,NA
"asc_cwa_dcrb",-9.176758,NA,NA,NA,NA,NA,NA
"asc_nps_sock",-8.333882,NA,NA,NA,NA,NA,NA
"theta_part",0.182348,NA,NA,NA,NA,NA,NA
"theta_nanc",13.345222,NA,NA,NA,NA,NA,NA
"theta_psdn",1.240982,NA,NA,NA,NA,NA,NA
"asc_no_participation",0,NA,NA,NA,NA,NA,NA
