"","Estimate","Std.err.","t-ratio(0)","t-ratio(1)","Rob.std.err.","Rob.t-ratio(0)","Rob.t-ratio(1)"
"B_mean_avail_psdn",0.195849999736249,0.226178756240607,0.865908023333127,-3.55537369481465,0.56432146800668,0.347053959205272,-1.4249856612831
"B_mean_avail_nanc",0.96870399993362,0.228892014131289,4.23214415588123,-0.136728230494005,0.463002995164862,2.0922197265456,-0.0675935153621121
"B_mean_avail_othr",14.6337559999433,0.378330255607213,38.6798459363403,36.036652627904,1.23942852064103,11.8068575607529,11.0000341067607
"B_mean_avail_cmck",-0.0533399999195803,0.914332002636679,-0.0583376713991883,-1.15203229995455,1.02995694132382,-0.0517885726863703,-1.02270294772295
"B_wind_max_220_mh",-0.0436430133434311,0.00579962470054869,-7.52514440103376,-179.950094571584,0.00913831549532353,-4.77582694160265,-114.205185176361
"B_dist_to_cog",-0.00931939734668098,0.000359924003954221,-25.8926808001012,-2804.25697163298,0.000639682597113234,-14.5687836260321,-1577.84407751836
"B_dist_port_to_catch_area_zero",-0.00605902339237835,0.00119794829248136,-5.05783382338487,-839.818404272266,0.0035305600640958,-1.7161649376811,-284.957345329866
"B_dummy_last_day",1.79681899941569,0.0736980943340288,24.3808067990442,10.8119349165827,0.188813445954498,9.51637204825287,4.22013906577243
"B_unem_rate",0.103956,NA,NA,NA,NA,NA,NA
"B_d_c",0,NA,NA,NA,NA,NA,NA
"B_d_d",-1.154917,NA,NA,NA,NA,NA,NA
"B_d_cd",-8.133721,NA,NA,NA,NA,NA,NA
"c_dcrb",-0.04098,NA,NA,NA,NA,NA,NA
"B_mean_price_part",3.51220499994517,0.123094429992084,28.5326070413669,20.4087626069411,0.360606758714652,9.73970929569952,6.96660542054087
"B_mean_price_othr",0.129922,NA,NA,NA,NA,NA,NA
"asc_cba_psdn",0.717558,NA,NA,NA,NA,NA,NA
"asc_clo_psdn",-1.770584,NA,NA,NA,NA,NA,NA
"asc_clw_psdn",-1.4342,NA,NA,NA,NA,NA,NA
"asc_cwa_psdn",-0.825411,NA,NA,NA,NA,NA,NA
"asc_clo_nanc",-2.651491,NA,NA,NA,NA,NA,NA
"asc_clw_nanc",-5.431199,NA,NA,NA,NA,NA,NA
"asc_cwa_nanc",-1.582071,NA,NA,NA,NA,NA,NA
"asc_clo_cmck",-2.291849,NA,NA,NA,NA,NA,NA
"asc_cwa_dcrb",-10.100432,NA,NA,NA,NA,NA,NA
"asc_nps_sock",-7.317807,NA,NA,NA,NA,NA,NA
"theta_part",-0.38876,NA,NA,NA,NA,NA,NA
"theta_nanc",13.345677,NA,NA,NA,NA,NA,NA
"theta_psdn",0.858618,NA,NA,NA,NA,NA,NA
"asc_no_participation",0,NA,NA,NA,NA,NA,NA
